ID,Name,Average Score,Vendor,Category,Pre-Installed
1232096,Alb-Kos,0,Alb Kos,Eğlence,N
1241624,Alema Play,0,EiTV,Eğlence,N
1074777,Alhurra Connect,6,U.S. Agency for Global Media,Haber/Bilgi,N
1238481,Alien Attack,7.6,Desoline Inc.,Oyunlar,N
1238478,Alien Landing,0,Desoline Inc.,Oyunlar,N
1029702,All Flamenco,2,DIGITAL,Eğlence,N
957550,All Relax 6 in 1,4.9,XSTAR,Yaşam,N
1155425,AllIPTVPlayer,5.4,Soft ltd,Eğlence,N
1209562,AllNet,2,AllNet Communications,Eğlence,N
466757,Allplay,0,Allplay,Eğlence,N
1134338,Almavision,6,Relentless Innovations LLC,Yaşam,N
957813,Almazan Kitchen,10,myCast TV,Yaşam,N
1235299,Almoosawi TV,0,Almoosawi TV,Yaşam,N
1227226,Aloula TV,0,WhitePeakSolutions,Eğlence,N
1241728,Alpha Direct Streaming,0,Alpha Direct Streaming,Eğlence,N
1226768,Alpha Play,0,Alpha Play,Eğlence,N
951002,AlphaOTT,2,AlphaOTT,Eğlence,N
1140147,Alsol Play,5,EiTV,Eğlence,N
1246718,Alternative solution,0,Alternative solution,Eğlence,N
1241814,Amazing Mahjong,10,Inlogic Software s.r.o.,Oyunlar,N
1229600,Amazing Places,0,Bright Data,Eğlence,N
1039712,Amazon,0,LGE,Eğlence,N
356847,Amazon Prime Video,10,Amazon,Eğlence,N
452782,Amazon Prime Video,5.8,Amazon,Eğlence,N
456792,Amazon Prime Video,0,Amazon,Eğlence,N
1058,Ambiance,3.9,LG CNS,Yaşam,N
1223205,America Nu Network,6,Radiant Technologies LLC,Eğlence,N
1227495,American Football Challenge,6,Omshy Inc.,Oyunlar,N
1207796,AmmanTV,0,AmmanTV,Eğlence,N
1236417,Anaconda,10,Bright Data,Oyunlar,N
359035,Analog Clock,5.1,XSTAR,Yaşam,N
1062653,AnandLiveTv,8,Cinesoft Pvt. Ltd.,Eğlence,N
998454,Angles,8.9,Deox,Oyunlar,N
2696,Angry Duckling,6.1,MINIGATE,Oyunlar,N
3977,Animal 21 Dice Trial,6.3,appsuxmodule,Oyunlar,N
1208327,Animal Hit,0,Busidol,Oyunlar,N
1208329,Animal Hit,0,Busidol,Oyunlar,N
1210393,Animal Hit,9.1,Busidol,Oyunlar,N
2692,Animal Pang Pang,6.2,MINIGATE,Oyunlar,N
1212930,Animal World,9.2,Klebo,Eğitim,N
1240175,Animania,0,Bright Data,Eğlence,N
1204885,Antarctica Screensaver,0,Bright Data,Eğlence,N
474089,AntenaPlay,6,SC Antena Group,Eğlence,N
1085618,Antik TV,6,ANTIK Technology,Eğlence,N
1238756,Any TV,0,OTT ,Eğlence,N
1166733,Apne Live TV,0,PrimeAsia Tv,Eğlence,N
1239733,Apocalypse Road,10,Inlogic Software s.r.o.,Oyunlar,N
1224520,App CTS Service,6,LGE,Eğitim,N
1039794,AppMembers,6.5,EiTV,Eğlence,N
1092273,Apple Music,8.3,Apple,Eğlence,N
990564,Apple TV,7.5,Apple,Eğlence,Y
1094361,Apple TV+,3.8,Apple,Eğlence,N
1230591,Apples,3.3,Bright Data,Oyunlar,N
1218707,Aqua Challenge,8,Omshy Inc.,Oyunlar,N
1244767,Aqua Clash,0,Desoline Inc.,Oyunlar,N
1245879,Aqua Maze,6,Desoline Inc.,Oyunlar,N
359041,Aqua Real 1,5.9,XSTAR,Yaşam,N
359033,Aqua Real 2,4.9,XSTAR,Yaşam,N
359043,Aquarium 3D,3.4,XSTAR,Yaşam,N
360819,Aquarium Online,5.4,XSTAR,Yaşam,N
361175,Aquarium Relax,5.2,XSTAR,Yaşam,N
1080847,Aquarium TV,7.3,Castify.ai,Eğlence,N
1188624,Aquarium With Relaxing Music,5.3,MlvFun,Yaşam,N
1100995,Arabia Live,6,Arabia Live,Eğlence,N
1229658,Arabian Sea,0,Arabian Sea,Eğlence,N
1215469,Arabisk Player,0,Arabisk Player,Eğlence,N
1209717,Arcade Darts,9.6,Desoline Inc.,Oyunlar,N
2871,ArcherCraft,3.5,LG RUSSIA R&D Lab,Oyunlar,N
284592,Archercraft,6.5,LG RUSSIA R&D Lab,Oyunlar,N
1234926,Arctic Pong,9.3,Inlogic Software s.r.o.,Oyunlar,N
1021294,Arena+,10,Arena+,Eğlence,N
1198607,Arirang TV,0,The Korea International Broadcasting Foundation,Haber/Bilgi,N
1228586,Aroma Player,0,Aroma Player,Eğlence,N
1018405,Around The World 4K,8.3,myCast TV,Yaşam,N
455499,Arpinet,6.3,Arpinet LLC,Eğlence,N
950223,ArtHola TV,10,Investek Ltd,Eğlence,N
1236183,ArtVisions Screensaver,0,Bright Data,Eğlence,N
465081,Artmotion,0,Artmotion,Eğlence,N
469669,Artı Dijital Medya,6.2,KanalW Medya ve Telekomünikasyon A.Ş.,Eğlence,N
1241604,Asphalt Fury,10,Inlogic Software s.r.o.,Oyunlar,N
1223954,Astrix Player,0,ASTRIX PLAYER,Eğlence,N
1125315,Atelco TV,0,EiTV,Eğlence,N
1229461,AtlantTV,0,Amber Media LLC,Eğlence,N
1177438,Auto Allstars,2,Castify.ai,Eğlence,N
1073474,Awaan App,4.7,Dubai Media Incorporated,Eğlence,N
243526,Awale,7.6,NGINE NETWORKS,Oyunlar,N
1140796,Ayn,0,Mangomolo,Eğlence,N
1229415,Azteca Noreste,0,Azteca Noreste,Haber/Bilgi,N
1222668,B2 Play,0,B2 Play,Eğlence,N
351175,BA Recipes - Enjoy cooking,5.7,tigermilk,Eğlence,N
1214817,BDTVs,0,BDTVs,Eğlence,N
1143309,BE,0,Earl G. Graves Publishing Co Inc,Yaşam,N
1234865,BEST TV,0,BEST TV,Eğlence,N
1075742,BGTV-ON,7.6,TVizio BG,Eğlence,N
1234692,BIG PLAYER TV,0,BIG PLAYER TV,Eğlence,N
1065372,BINGE TV,8,myCast TV,Eğlence,N
1158179,BLOOM Wellness Channel,0,Castify.ai,Eğlence,N
1236973,BMC,0,OTT ,Eğlence,N
1050162,BMTV,6,BrandMash technologies,Eğlence,N
1140697,BOB Player,7.6,bob ltd,Eğlence,N
1216290,BOB Pro,2,bob ltd,Eğlence,N
464107,BR Logic Pack,8.9,dreamerman,Oyunlar,N
1146798,BSvalue,0,Booshamedia,Eğlence,N
1243432,BTC STREAMING,0,BTC STREAMING,Eğlence,N
1099294,Baby Hazel Nursery Rhymes,6.9,Castify.ai,Eğlence,N
1227105,Baby Shark World for Kids,6.6,The Pinkfong Company,Eğitim,N
1231089,Baby Shark World for Kids,0,The Pinkfong Company,Eğitim,N
1224144,BabyTV - Preschool Toddler TV,6,BabyTV,Eğlence,N
1022172,Baita Conteúdo Play,8.7,EiTV,Eğlence,N
1034073,BakuTV,6.7,Baku.TV,Haber/Bilgi,N
141796,Balda,6.4,LG RUSSIA R&D Lab,Oyunlar,N
1237979,Balkan IPTV,0,Balkan IPTV,Eğlence,N
454203,BalkaniyumTV,5.4,"World Streamedia, Inc.",Eğlence,N
949930,Ball O Matic,7.4,Retinmount s.r.o.,Oyunlar,N
1213552,Balloon FRVR,8,FRVR Limited,Oyunlar,N
1225884,Balls Blocks,8.7,Desoline Inc.,Oyunlar,N
1120210,Bama-Q,0,Castify.ai,Eğlence,N
955120,Bang & Olufsen,0,Bang & Olufsen a/s,Yaşam,N
3392,Banker,6.2,LG RUSSIA R&D Lab,Oyunlar,N
1234292,Banovina,6,OTT ,Eğlence,N
1231664,Baptism,10,Baptism ,Eğlence,N
1230046,Baseball Master,6,Omshy Inc.,Oyunlar,N
1212520,Baseball Pro,8,Desoline Inc.,Oyunlar,N
1223903,Baseball World,0,Bright Data,Eğlence,N
1218496,Basketball Flick,6,Desoline Inc.,Oyunlar,N
1246300,Basketball Kings 2024,10,Inlogic Software s.r.o.,Oyunlar,N
1240303,Basketball Master,8.7,Inlogic Software s.r.o.,Oyunlar,N
1224358,Basketball World,0,Bright Data,Eğlence,N
1207398,Basquet Pass,0,Basquetpasstv,Eğlence,N
1247632,Bats Blitz,0,Desoline Inc.,Oyunlar,N
469993,Battle Of Jutland,6.7,Retinmount s.r.o.,Oyunlar,N
957979,Battle Of Jutland 2,7.3,Retinmount s.r.o.,Oyunlar,N
1162908,Battle Tanks,7.8,tvgame.dev,Oyunlar,N
1228011,Battleship War,8.7,Omshy Inc.,Oyunlar,N
1079013,Bay Iptv,7.7,setsystem,Eğlence,N
299501,Beanvasion,6.4,LG RUSSIA R&D Lab,Oyunlar,N
201840,Beat Defender free,5.9,IguanaBee,Oyunlar,N
1227129,Beauty TV,6,Bright Data,Yaşam,N
1244639,Bee Fighter,0,Omshy Inc.,Oyunlar,N
1212397,Bella Radio,10,Radio antenna uno s.r.l.,Eğlence,N
1221104,Beno 4K,8.7,OTT ,Eğlence,N
3968,Berliner Philharmoniker,7.8,Berlin Phil Media GmbH,Eğlence,N
1019807,Best Baby Lullabies,8.4,myCast TV,Eğlence,N
286052,Best Logic Puzzle,7,플레이빈 주식회사,Oyunlar,N
1229726,Bhaker Tv,0,Bhaker Tv,Eğlence,N
142300,Big Stag Night Out,0,PlayJam,Oyunlar,N
1244086,Big Stream,0,Big Stream,Eğlence,N
1215683,BiiPTV,0,BiiPTV Player,Eğlence,N
1236530,Birds Blast,8.7,Desoline Inc.,Oyunlar,N
1023027,BiscootTV,0,myCast TV,Yaşam,N
472323,BitMar,10,BitMar Networks,Eğlence,N
1237590,Black Pirate Tv,0,Black Pirate Tv,Eğlence,N
241519,BlackJack,6.2,NGINE NETWORKS,Oyunlar,N
455140,Blackdove Canvas,4,Blackdove Inc,Yaşam,N
1128956,Blavity TV,4,Blavity,Yaşam,N
1206303,Blink Player,0,4thdimensionpartners Private Limited,Eğlence,N
1233589,Block Puzzle,9,Desoline Inc.,Oyunlar,N
1234792,Bloomberg,0,Hyundai Motor Company,Haber/Bilgi,N
348757,BluTV,5.5,BluTV,Eğlence,N
1227700,Blue TV,6,Blue TV,Eğlence,N
1226740,Blue World TV,0,Blue World TV,Eğlence,N
1239689,Blue_TV,0,CAMEROON TELECOMMUNICATIONS,Eğlence,N
1211602,Bluebox TV,0,Fundozer LLC,Eğlence,N
1085807,Bnet TV,10,BCI Dev,Eğlence,N
1247772,Boat Bash,6,Bright Data,Oyunlar,N
1245638,Boat Battle,9.3,Omshy Inc.,Oyunlar,N
1099280,Bob the train,10,Castify.ai,Eğlence,N
472853,Bobble Dobble,6.3,Retinmount s.r.o.,Oyunlar,N
236745,Bobble Pong,6.6,(주)나비소프트,Oyunlar,N
1226283,BodyBox,0,Mediablocks LLC,Yaşam,N
957660,Boom Machine,7.3,Retinmount s.r.o.,Oyunlar,N
2706,Boombrick,6,Accedo Broadband AB,Oyunlar,N
1128546,Boondock Nation,0,discovermediaworks,Eğlence,N
1215898,Boondock Nation,4,Gizmeon,Eğlence,N
1202498,Boosteroid TV,7.3,Boosteroid Games SRL,Oyunlar,N
1230209,Boss 4k,0,Boss 4k,Eğlence,N
1223377,Bouncing Eggs,10,Desoline Inc.,Oyunlar,N
1239118,Bouncing Fish,0,Desoline Inc.,Oyunlar,N
1242103,Bouncing Pencil,10,Desoline Inc.,Oyunlar,N
1239869,Bouncy Yeti,10,Desoline Inc.,Oyunlar,N
1219901,Bowling,6,Desoline Inc.,Oyunlar,N
1233132,Box Tower,10,Desoline Inc.,Oyunlar,N
1248377,Brahmand,0,Brahmand,Eğlence,N
259005,Brain Puzzle,7.4,플레이빈 주식회사,Oyunlar,N
1232842,Brasil IPTV,2,Multiapps,Eğlence,N
1223370,Bread Gang TV,0,Bread Gang Tv LLC,Eğlence,N
1240821,Brick Challenge,0,Desoline Inc.,Oyunlar,N
1222341,Brick Out,10,Omshy Inc.,Oyunlar,N
1145537,BridTV,0,BridTV,Eğlence,N
1222757,Bright TV,6,Bright TV,Eğlence,N
1150014,Bright VPN - Secure Private & Free VPN Proxy,4.2,Bright Data,Eğlence,N
1211089,BritAsiaTV,6,BritAsia TV,Eğlence,N
1100989,Britain Live,5,Britain Live,Eğlence,N
1225419,BroadwayHD,8,BroadwayHD LLC,Eğlence,N
1207905,Broken Screen 4K,7.8,Bright Data,Oyunlar,N
1099712,Bromteck,0,Bromteck,Eğlence,N
228789,Bubble Crash,6.4,NGINE NETWORKS,Oyunlar,N
1220252,Bubble Shooter,6,Desoline Inc.,Oyunlar,N
259007,Bubble Shooter Adventures,6.2,플레이빈 주식회사,Oyunlar,N
258955,Bubble Zoo 2,6.6,플레이빈 주식회사,Oyunlar,N
1063262,Bulgaria Live,0,TvBulgariaLive,Eğlence,N
1207271,Bulud,6,BuludStore,Eğlence,N
1242923,Butterflies Flutter,10,MlvFun,Oyunlar,N
206279,Buttons,6,LG RUSSIA R&D Lab,Oyunlar,N
139,Buy Palace,4.8,UANGEL,Oyunlar,N
1237153,Byoblu,0,Byoblu Edizioni,Haber/Bilgi,N
1192339,CABLEFACIL,0,CABLE FACIL,Eğlence,N
