ID,Name,Average Score,Vendor,Category,Pre-Installed
1090096,Qeenatha TV,7.5,Qeenatha,Entertainment,N
1218360,Qello Concerts by Stingray,8.4,alteox sarl,Entertainment,N
320813,Qoobex 3D Network,2,Qoobex,Entertainment,N
1216752,Quack Attack,10,Desoline Inc.,Game,N
473299,Quadrix,7.8,Retinmount s.r.o.,Game,N
955809,QualVid,5.3,"YC, LLC",Life,N
1204750,Queen TV,0,4thdimensionpartners Private Limited,Entertainment,N
1210820,Quick Player Iptv,9,R&D Consulting Network,Entertainment,N
1233444,QuickPlayer,10,R&D Consulting Network,Entertainment,N
1131892,Quickom,0,Beowulf Network Inc.,Education,N
142228,Quizz Master,5.9,Accedo Broadband AB,Game,N
1218639,Quran Mushaf,0,www.learn-quran.co,Life,N
465765,Quran Pro,8.4,Quanticapps Ltd,Life,N
1207736,RADIOCALIMA,4.7,Newradio,Entertainment,N
1231961,RD TV,7.6,RD TV,Entertainment,N
1245729,REGIS PLAY,0,EiTV,Entertainment,N
1003645,RETRO music television,3.8,Hudební televize s.r.o.,Entertainment,N
1241678,RETROSON,0,Gizmeon,Entertainment,N
1004014,RFA,9.5,Radio Free Asia,News/Info,N
1245780,RGTV STREAMING,0,RGTV STREAMING,Entertainment,N
1186718,RHStv,0,"CP Communications, LLC",Life,N
1186244,RIMEXTV,6,Rimex Ltd.,Entertainment,N
1236557,RK IPTV,0,RK IPTV,Entertainment,N
1233012,RK Player,0,RK Player ,Entertainment,N
1242780,RM ENTRETENIMENTO,0,RM ENTRETENIMENTO,Entertainment,N
1243436,ROBOT TV,0,ROBOT TV,Entertainment,N
1236570,ROD TV,8,Rock on Digital Ltd,Entertainment,N
1231375,ROMANO IPTV,6,ROMANO IPTV,Entertainment,N
1087186,RSBN,9.3,RSBN,News/Info,N
1171720,RSO GO,6,RSO Apolo Hidalgo SRL,Entertainment,N
1213052,RTL 102.5 Play,10,Kineton,Entertainment,N
1110522,RTLPlay for TV,0,CLT-UFA S.A.,Entertainment,N
1098452,RTP Play,7.7,RTP,Entertainment,N
1095258,RTR99,10,Fluidstream,Entertainment,N
1008358,RTS Planeta,6,Radio-televizija Srbije,Entertainment,N
1100242,RTVE Play +,7.4,CRTVE,Entertainment,N
1225245,Rabboni TV App,0,Rabboni TV,Entertainment,N
1224194,Race Challenge,8.9,Desoline Inc.,Game,N
1239281,Race Moto,8,Omshy Inc.,Game,N
1213357,RaceTV,5,Tivo Tech Pvt Ltd,Entertainment,N
1152928,Radiant TV,6.3,"Radiant Technologies, LLC",Entertainment,N
1247115,Radio 24,6,Il Sole 24 Ore,News/Info,N
1080234,Radio 80,6.4,Fluidstream,Entertainment,N
1156025,Radio Antena 1,0,Antena 1,Entertainment,N
1096188,Radio Bianconera,0,Fluidstream,Entertainment,N
1069689,Radio Company,8,Fluidstream,Entertainment,N
1234136,Radio DOC TV,0,Zerouno srls,Entertainment,N
1140352,Radio Easy Network,7.5,Fluidstream,Life,N
1149657,Radio Firenze Viola,6,Fluidstream,Life,N
1160677,Radio Gamma Stereo,7.3,Meway srl,Entertainment,N
1196814,Radio Gold,7,Fluidstream,Entertainment,N
1156008,Radio Italia 5 TV,8,Fluidstream,Life,N
1081497,Radio Javan,8.6,Radio Javan,Entertainment,N
1196325,Radio Legends,6,Meway srl,Entertainment,N
1224253,Radio Must,6,Vassilis Panos,Entertainment,N
1133035,Radio Padova,8.4,Fluidstream,Entertainment,N
